Nodes;p_a;p{cycle_failure};p{cycle_success};p{rts_collision};p{rts_success};p{wait};idle_time;backoff_time;rts_time;cts_time;out_time;data_time;wait_time;Cycle_time;time_between_tx;time_w/o_tx;tau;tau_data
11;1.0;0.6190165280770343;0.3809834719229657;0.6190165280770343;0.3809834719229657;0.0;3.1999999999986253;17.596981349119115;3.1999999999986253;1.21914711015296;1.9808528898456639;6.095735550767197;0.0;34.51186401003513;240.00000000000574;1708.3375679222547;0.09272173763399597;0.17662724763271898
12;1.0;0.6642240285597552;0.3357759714402449;0.6642240285597552;0.3357759714402449;0.0;3.199999999998623;17.607475664639036;3.199999999998622;1.0744831086083162;2.125516891390305;5.372415543043689;0.0;33.654374316286905;240.00000000000605;1719.9744417020972;0.09508422203677679;0.15963498511525526
13;1.0;0.7052007703213765;0.29479922967862343;0.7052007703213765;0.29479922967862343;0.0;3.1999999999986244;17.605250572558333;3.199999999998623;0.9433575349711836;2.2566424650274386;4.716787674857777;0.0;32.86539578238315;240.00000000000617;1729.6419778188292;0.09736684813374194;0.14351835913036892
14;1.0;0.7431604545244493;0.2568395454755508;0.7431604545244493;0.2568395454755508;0.0;3.199999999998624;17.603693252498434;3.199999999998622;0.8218865455214044;2.378113454477219;4.109432727608638;0.0;32.13501252562434;240.00000000000622;1738.6355030230702;0.09957985849381429;0.12788022797040427
15;1.0;0.7756626683699264;0.22433733163007338;0.7756626683699264;0.22433733163007338;0.0;3.199999999998623;17.60505060541356;3.1999999999986226;0.7178794612159214;2.4821205387827012;3.5893973060810214;0.0;31.512327372706363;240.00000000000642;1746.537835814617;0.10154756144004219;0.11390454483504417
16;1.0;0.8054215518581681;0.1945784481418317;0.8054215518581681;0.1945784481418317;0.0;3.199999999998622;17.585342403721338;3.1999999999986195;0.62265103405359;2.5773489659450295;3.1132551702691744;0.0;30.92124860803995;240.0000000000066;1752.2018527248747;0.10348870579458345;0.10068335886862231
17;1.0;0.8306559019820557;0.16934409801794403;0.8306559019820557;0.16934409801794403;0.0;3.199999999998623;17.59542488028095;3.199999999998622;0.5419011136571833;2.6580988863414365;2.709505568286988;0.0;30.44683156222099;240.0000000000066;1759.014282496576;0.10510124816958764;0.08899138035922906
18;1.0;0.8522607600709442;0.14773923992905594;0.8522607600709442;0.14773923992905594;0.0;3.199999999998624;17.60543489267882;3.1999999999986226;0.47276556777277134;2.7272344322258495;2.3638278388647924;0.0;30.042028299312253;240.0000000000076;1764.950199367747;0.10651744176913246;0.07868402943082599
19;1.0;0.8716537137029746;0.12834628629702563;0.8716537137029746;0.12834628629702563;0.0;3.199999999998623;17.600736634061487;3.1999999999986213;0.41070811615030284;2.789291883848316;2.053540580752322;0.0;29.664985330959986;240.00000000000765;1769.2521388431323;0.10787128206191722;0.06922439225375702
20;1.0;0.8885274020779952;0.1114725979220048;0.8885274020779952;0.1114725979220048;0.0;3.199999999998623;17.60140296160881;3.199999999998622;0.3567123133502583;2.8432876866483614;1.7835615667519997;0.0;29.34167684170694;240.0000000000077;1773.3517986191841;0.1090598883377404;0.060785945410481934
21;1.0;0.9029118470783144;0.09708815292168528;0.9029118470783144;0.09708815292168528;0.0;3.1999999999986226;17.597756435987534;3.1999999999986213;0.3106820893492567;2.889317910649363;1.5534104467468979;0.0;29.06184897207955;240.00000000000776;1776.5305759976636;0.11010999345130938;0.053451879412053184
22;1.0;0.9153000896297624;0.08469991037023779;0.9153000896297624;0.08469991037023779;0.0;3.1999999999986226;17.602505371816267;3.199999999998622;0.27103971318464165;2.928960286813977;1.3551985659237455;0.0;28.828743650920522;240.00000000000793;1779.8599243971655;0.11100032796248628;0.04700858914746613
23;1.0;0.926424427888169;0.07357557211183129;0.926424427888169;0.07357557211183129;0.0;3.199999999998623;17.597854167044385;3.199999999998622;0.23544183075775654;2.964558169240863;1.1772091537892504;0.0;28.610505151587247;240.000000000008;1782.1809252212909;0.1118470290211249;0.04114604574620526
24;1.0;0.9357466381666923;0.06425336183330775;0.9357466381666923;0.06425336183330775;0.0;3.199999999998623;17.607783588535543;3.1999999999986226;0.2056107578664939;2.9943892421321268;1.0280537893328792;0.0;28.441448135730777;240.000000000008;1785.162962299972;0.11251185188346603;0.03614632364803334
25;1.0;0.9439554716834972;0.056044528316503035;0.9439554716834972;0.056044528316503035;0.0;3.1999999999986226;17.595172252872718;3.199999999998622;0.17934249061273036;3.0206575093858885;0.8967124530640095;0.0;28.271227196545325;240.00000000000801;1786.187232169292;0.11318928526702421;0.03171820051637467
26;1.0;0.9510762986259464;0.04892370137405336;0.9510762986259464;0.04892370137405336;0.0;3.1999999999986226;17.598191518941565;3.1999999999986213;0.15655584439690137;3.043444155601717;0.7827792219848193;0.0;28.137526585319158;240.00000000000807;1788.1226755906437;0.11372712488766626;0.02781975948068004
27;1.0;0.9571697055165583;0.04283029448344159;0.9571697055165583;0.04283029448344159;0.0;3.1999999999986213;17.61029756818533;3.1999999999986195;0.13705694234695256;3.0629430576516663;0.6852847117350357;0.0;28.032639222263164;240.00000000000807;1790.4930469376711;0.11415264808378159;0.02444595766747468
28;1.0;0.9627069797579282;0.03729302024207196;0.9627069797579282;0.03729302024207196;0.0;3.199999999998623;17.6038563502495;3.199999999998622;0.1193376647745774;3.080662335224044;0.5966883238731253;0.0;27.91988233889306;240.00000000000807;1791.3389014104116;0.11461366352325009;0.021371448368961224
29;1.0;0.9673589841657584;0.032641015834241595;0.9673589841657584;0.032641015834241595;0.0;3.199999999998624;17.597792603806372;3.1999999999986226;0.10445125066952682;3.0955487493290934;0.5222562533478425;0.0;27.824500107819592;240.00000000000807;1792.0006014850567;0.11500655852211764;0.018769654488817625
30;1.0;0.9713517282138298;0.028648271786169886;0.9713517282138298;0.028648271786169886;0.0;3.199999999998623;17.59615302164599;3.199999999998622;0.09167446971570295;3.108325530282915;0.4583723485786979;0.0;27.74619983993626;240.00000000000807;1792.835891394564;0.11533110906931222;0.01652018479009668
31;1.0;0.9748559981087307;0.025144001891268985;0.9748559981087307;0.025144001891268985;0.0;3.199999999998622;17.604917011292173;3.1999999999986204;0.08046080605202503;3.1195391939465926;0.40230403026028577;0.0;27.687681847600345;240.00000000000807;1794.3342153928043;0.11557486168803115;0.014530072704340648
32;1.0;0.9779447156661596;0.02205528433384026;0.9779447156661596;0.02205528433384026;0.0;3.199999999998623;17.59877468003358;3.199999999998622;0.07057690986825742;3.1294230901303615;0.35288454934142865;0.0;27.622236139239117;240.00000000000807;1794.6148327621916;0.11584869464832434;0.012775379500870099
33;1.0;0.9806369037382482;0.01936309626175179;0.9806369037382482;0.01936309626175179;0.0;3.199999999998624;17.59858912209527;3.199999999998622;0.061961908037578055;3.138038091961042;0.30980954018801493;0.0;27.570360570316716;240.00000000000807;1795.247041054119;0.11606667210017782;0.011237050723288962
34;1.0;0.9829912785908526;0.017008721409147467;0.9829912785908526;0.017008721409147467;0.0;3.199999999998622;17.602354536205976;3.1999999999986213;0.05442790850924764;3.1455720914893712;0.27213954254634737;0.0;27.528921987257423;240.00000000000807;1796.0944970770474;0.11624138429684373;0.00988558660859714
35;1.0;0.9851193252042962;0.01488067479570368;0.9851193252042962;0.01488067479570368;0.0;3.199999999998624;17.595093626499782;3.1999999999986226;0.047618159346230496;3.1523818406523896;0.2380907967312483;0.0;27.48080258257313;240.00000000000807;1796.06066003631;0.11644492515760413;0.00866389531440515
36;1.0;0.9869209486560592;0.013079051343941252;0.9869209486560592;0.013079051343941252;0.0;3.199999999998623;17.59754466659865;3.199999999998622;0.04185296430059354;3.158147035698026;0.20926482150305104;0.0;27.448662452398157;240.00000000000807;1796.6768776721467;0.11658127260474369;0.007623862250700227
37;1.0;0.9884828424132541;0.011517157586745588;0.9884828424132541;0.011517157586745588;0.0;3.1999999999986226;17.59593319017663;3.199999999998622;0.03685490427756937;3.163145095721049;0.1842745213879212;0.0;27.41706261583799;240.00000000000813;1796.9308714422223;0.11671563963055914;0.006721162072317386
38;1.0;0.9898680181107135;0.010131981889286738;0.9898680181107135;0.010131981889286738;0.0;3.199999999998624;17.604329557879307;3.1999999999986226;0.03242234204570305;3.1675776579529162;0.1621117102285805;0.0;27.398863610149455;240.00000000000807;1797.8930411873139;0.11679316505715352;0.005916731165760062
39;1.0;0.9911032368891712;0.008896763110828316;0.9911032368891712;0.008896763110828316;0.0;3.1999999999986226;17.601038416472615;3.1999999999986213;0.028469641954637987;3.17153035804398;0.14234820977324678;0.0;27.37185626819635;240.00000000000807;1797.9426580886409;0.11690840287352872;0.005200531830157339
40;1.0;0.992190731709908;0.00780926829009221;0.992190731709908;0.00780926829009221;0.0;3.199999999998623;17.5952901972417;3.199999999998622;0.02498965852828402;3.175010341470334;0.1249482926414699;0.0;27.34522814840732;240.00000000000807;1797.7725404032988;0.1170222454401062;0.004569290552755813
41;1.0;0.9930786081030586;0.006921391896941467;0.9930786081030586;0.006921391896941467;0.0;3.199999999998623;17.599485669917772;3.1999999999986226;0.022148454070202668;3.1778515459284167;0.11074227035105842;0.0;27.332376394334876;240.00000000000813;1798.300291188361;0.11707726960257579;0.004051688325718057
42;1.0;0.993936264332237;0.006063735667763135;0.993936264332237;0.006063735667763135;0.0;3.1999999999986226;17.59903711966125;3.199999999998622;0.01940395413683335;3.1805960458617863;0.09701977068420584;0.0;27.315460844478146;240.00000000000813;1798.472487414124;0.11714977163365363;0.003551826243627828
43;1.0;0.9946474371055606;0.00535256289443975;0.9946474371055606;0.00535256289443975;0.0;3.199999999998623;17.604427078347168;3.1999999999986213;0.01712820126219936;3.1828717987364206;0.08564100631103196;0.0;27.307196285916245;240.00000000000813;1799.0474157811655;0.1171852271647906;0.003136206493494959
44;1.0;0.9952786300192032;0.00472136998079686;0.9952786300192032;0.00472136998079686;0.0;3.199999999998623;17.60166829207745;3.199999999998622;0.015108383938543163;3.184891616060077;0.07554191969274636;0.0;27.292318595704597;240.00000000000807;1798.9919931102108;0.11724910761162866;0.002767882084764888
45;1.0;0.995854963258387;0.004145036741612887;0.995854963258387;0.004145036741612887;0.0;3.1999999999986226;17.599227716988107;3.1999999999986213;0.013264117573155302;3.186735882425464;0.06632058786580329;0.0;27.278812422422927;240.00000000000813;1798.9472699559137;0.11730715950699713;0.002431212431054674
46;1.0;0.9963080886811232;0.003691911318876632;0.9963080886811232;0.003691911318876632;0.0;3.1999999999986226;17.601987240550173;3.199999999998622;0.01181411622039993;3.1881858837782175;0.05907058110202346;0.0;27.272871937868455;240.00000000000813;1799.262984324526;0.11733271095499896;0.0021659098182470397
47;1.0;0.9967859311843754;0.0032140688156246165;0.9967859311843754;0.0032140688156246165;0.0;3.199999999998623;17.598385642550298;3.199999999998622;0.010285020209994103;3.1897149797886266;0.051425101049991505;0.0;27.260095763806138;240.00000000000813;1799.1075466753157;0.11738770207283485;0.001886460762851384
48;1.0;0.9971401176102489;0.002859882389751271;0.9971401176102489;0.002859882389751271;0.0;3.199999999998623;17.60478265316487;3.199999999998622;0.009151623647199942;3.1908483763514193;0.04575811823601827;0.0;27.259692395043956;240.00000000000813;1799.6723272136178;0.11738943908921032;0.0016785999479707072
49;1.0;0.997496304299753;0.002503695700247156;0.997496304299753;0.002503695700247156;0.0;3.1999999999986226;17.598820794799163;3.199999999998622;0.008011826240787289;3.1919881737578306;0.040059131203952714;0.0;27.246891752239765;240.00000000000813;1799.3106726416709;0.11744458887629168;0.0014702275609348998
50;1.0;0.9978044223035966;0.002195577696403503;0.9978044223035966;0.002195577696403503;0.0;3.1999999999986226;17.598794033092187;3.199999999998622;0.007025848628487929;3.192974151370131;0.03512924314245436;0.0;27.24094912485898;240.00000000000813;1799.38261383457;0.11747020947513288;0.0012895748595777394
